grupo;perfil;razon_social;val_uf_pension_bru;riesgo;por_descuento_garantizado;val_uf_renta_temporal_bru;saldo;Prom_Rta
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;11,31;AA;0;22,62;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;METLIFE;11,3;AA+;0;22,6;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;11,3;AA+;0;22,6;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;11,14;AA+;0;22,28;2494;29,15999985
Mnivel3;2a_RT_RVD2agnos_sinGarantizar;CHILENA CONSOLIDADA;11,13;AA+;0;22,26;2494;29,15999985
Mnivel4;1b_RVI_G10agnos;BTG PACTUAL VIDA;21,75;A;5;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;PENTA VIDA;21,69;AA;4,869999886;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;OHIO NATIONAL;21,54;AA;6;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;SECURITY;21,52;AA-;6;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;CORPSEGUROS;21,51;AA;5,5;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;CONFUTURO;21,47;AA;5,5;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;METLIFE;21,24;AA+;6;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;EUROAMERICA VIDA;21,22;AA-;6;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;PRINCIPAL;21,2;AA;5,460000038;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;CN LIFE;21,12;AA;5,5;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;SURA;21,02;AA;6;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;CONSORCIO VIDA;20,81;AA+;5,5;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;BICE VIDA;20,8;AA+;5,599999905;0;5257;52,70000076
Mnivel4;1b_RVI_G10agnos;RENTA NACIONAL;20,1;BBB+;5,5;0;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;BTG PACTUAL VIDA;19,98;A;0;40,21;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;OHIO NATIONAL;19,8;AA;0;39,84;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;SECURITY;19,69;AA-;0;39,62;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CORPSEGUROS;19,65;AA;0;39,54;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CONFUTURO;19,64;AA;0;39,52;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;METLIFE;19,44;AA+;0;39,11;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CN LIFE;19,41;AA;0;39,05;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;PRINCIPAL;19,4;AA;0;39,03;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;SURA;19,21;AA;0;38,65;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;CONSORCIO VIDA;19,19;AA+;0;38,61;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;BICE VIDA;19,05;AA+;0;38,35;5257;52,70000076
Mnivel4;2a_RT_RVD2agnos_sinGarantizar;RENTA NACIONAL;18,57;BBB+;0;37,37;5257;52,70000076
